video_id	caption	start	end	duration	phase	idx
v_JgHQCKz_DRc	A man in a black shirt moves a light around	3.64	27.57	104.05	train	278
v_JgHQCKz_DRc	People scramble behind the hair stylist	3.64	87.92	104.05	train	279
v_JgHQCKz_DRc	A hair stylist continuously combs and cuts the man's hair	3.12	87.4	104.05	train	280
v_JgHQCKz_DRc	The hair stylists rubs some pomade on the man's hair	81.68	84.8	104.05	train	281
v_JgHQCKz_DRc	The man is seen posing	90.0	98.33	104.05	train	282
v_DEmArEKL8gc	A teenage female cheer leading squad walks around on a mat and get in formation	0.0	22.37	194.56	train	283
v_DEmArEKL8gc	The routine begins in a manikin challenge and they all begin to do a flip	22.37	54.48	194.56	train	284
v_DEmArEKL8gc	After,they do a several straddle jumps and begin thrown up in stands	54.48	79.77	194.56	train	285
v_DEmArEKL8gc	Once the stunts are done,half of the team begins doing cart wheels and they all meet back in the middle to do stunts in the air	79.77	143.0	194.56	train	286
v_DEmArEKL8gc	More stunts are done and the girls finish by landing in a split,they then get up and hug each other in the middle of the mat	143.0	194.56	194.56	train	287
v_8ikOQRbeQL8	A woman wearing a hood and glasses is talking	0.0	132.22	132.22	train	288
v_8ikOQRbeQL8	She is holding a baton and twirling it in her hands	19.17	132.22	132.22	train	289
v_zzz_3yWpTXo	A woman is seen standing behind a sink and washing dishes while speaking to the camera	0.22	10.55	21.53	train	290
v_zzz_3yWpTXo	The woman continues washing silverware while looking over to the camera and smiling	8.29	21.09	21.53	train	291
v_iMiKGoQ7RjE	A man in a black hat is hitting a ball on the grass with a club	0.0	35.81	127.9	train	292
v_iMiKGoQ7RjE	He continues to talk to the camera	34.53	73.54	127.9	train	293
v_iMiKGoQ7RjE	He holds up a small trophy	102.32	105.51	127.9	train	294
v_Vjsd6Ec6eKA	A group of people are on a field	0.0	9.94	152.86	train	295
v_Vjsd6Ec6eKA	They attach a camera to one of the player's heads	10.7	35.16	152.86	train	296
v_Vjsd6Ec6eKA	They lift each other over their heads in cheerleading stunts that can be seen from the camera's view	37.45	131.46	152.86	train	297
v_Vjsd6Ec6eKA	They smile and laugh as they continue to perform stunts	133.75	152.86	152.86	train	298
v_XnUi1SG9jxA	A large group of people are seen standing around when several clips are shown of a man attempting to jump over a bar	1.73	27.67	69.17	train	299
v_XnUi1SG9jxA	The man completes the jump after a couple tries and is shown again in slow motion	24.9	49.11	69.17	train	300
v_XnUi1SG9jxA	The man attempts jumping higher several more times and ends up knocking the bar down each time	47.04	67.1	69.17	train	301
v_FeKEqUxiReA	A woman is laughing as she jumps rope inside a gym	0.0	86.37	236.64	train	302
v_FeKEqUxiReA	She continues jumping for a long period of time, speeding up and changing positions as men with cameras record her	87.55	236.64	236.64	train	303
v_S6t9Lq1xKJk	A cook is standing in front of a large stove	0.0	3.37	30.6	train	304
v_S6t9Lq1xKJk	It is covered in ingredients and pans on burners	4.28	9.49	30.6	train	305
v_S6t9Lq1xKJk	The man creates a giant omelette, finally flipping it onto a plate and handing it to a patron	10.25	30.6	30.6	train	306
v_0_xap_BBDrw	An old man with gray hair, wearing red shirt and black pants is dribbling the ball in an indoor court, he dribbled the ball side by side, between his legs	0.72	48.02	48.02	train	307
v_0_xap_BBDrw	He shoot the ball into the ring, then start dribbling again to side to side and between his legs, and shoot the ball into the ring	27.61	48.02	48.02	train	308
v_QdmUojrWdmE	Music plays as surfers ride the waves	0.0	212.64	228.65	train	309
v_QdmUojrWdmE	A few men are shown preparing to surf, prepping their board and getting dressed	13.72	22.86	228.65	train	310
v_QdmUojrWdmE	A helicopter rides over the shoreline where the surfers are riding	21.72	24.01	228.65	train	311
v_QdmUojrWdmE	A couple laughs together on the beach in a tent awaiting more surfing	52.59	56.02	228.65	train	312
v_QdmUojrWdmE	A man is then shown prepping his board with surf wax	117.75	126.9	228.65	train	313
v_QdmUojrWdmE	The crowd watches others riding waves	129.19	185.2	228.65	train	314
v_QdmUojrWdmE	The crowd cheers multiples surfing runs on	129.19	201.21	228.65	train	315
v_QdmUojrWdmE	Kelly Slater is featured on a successful run, followed by more clips riding the waves	129.19	197.78	228.65	train	316
v_QdmUojrWdmE	Kelly Slater is paused mid wave to wrap up the story line	204.64	214.93	228.65	train	317
v_QdmUojrWdmE	Music and producer credits are then shown	214.93	228.65	228.65	train	318
v_L2oaUDyzWPA	We see a golden title on a black screen	0.0	9.21	92.09	train	319
v_L2oaUDyzWPA	A man is playing a harmonica as arrows point to numbers above him	10.13	22.56	92.09	train	320
v_L2oaUDyzWPA	We see another title screen and more arrows on numbers	23.02	42.36	92.09	train	321
v_L2oaUDyzWPA	The title screen returns and the man plays with the arrows above him again	42.36	63.54	92.09	train	322
v_L2oaUDyzWPA	The fourth title screen and the man plays with arrows above	63.54	87.03	92.09	train	323
v_L2oaUDyzWPA	The name shows up and the video ends	87.03	92.09	92.09	train	324
v_bdC2YPVHGZM	A man puts on a helmet with a camera mounted on it	0.0	4.23	141.04	train	325
v_bdC2YPVHGZM	The man participates in a lacrosse match with the camera recording in first person perspective	5.64	110.72	141.04	train	326
v_bdC2YPVHGZM	The man makes a successful shot on goal and high fives a teammate	102.25	107.19	141.04	train	327
v_bdC2YPVHGZM	The two teams shake hands after the game	112.83	131.17	141.04	train	328
v_bdC2YPVHGZM	The man walks towards a group of people dressed in black	131.87	141.04	141.04	train	329
v_fny1HWXezlE	A small child is seen climbing on a camel as well as a woman in front of him	0.0	44.89	144.8	train	330
v_fny1HWXezlE	A man stands the camel up on it's legs and walks around the area	30.41	77.47	144.8	train	331
v_fny1HWXezlE	The man continues to walk around with the camels while the camera pans to their movements	60.82	142.63	144.8	train	332
v_pYb8jzB5vs0	An intro leads into a man in women sitting beside a pool and talking	0.0	21.41	194.65	train	333
v_pYb8jzB5vs0	The people are then shown underwater wearing scuba gear and teaching one another hand signals while the man speaks to the camera above the surface	22.39	194.65	194.65	train	334
v_kNkYgYnJTXk	A person is seen in various shots riding around in a canoe and smiling off into the distance	1.01	46.58	202.53	train	335
v_kNkYgYnJTXk	Another person is seen sitting in a canoe and demonstrates how to properly turn around	50.63	141.77	202.53	train	336
v_kNkYgYnJTXk	The man continues moving along the water moving his paddle around while the camera captures his movements	109.36	202.53	202.53	train	337
v_cMeKc9mp9wI	A group of men are riding around on horses while carry large sticks and holding them into the air	1.08	30.62	54.2	train	338
v_cMeKc9mp9wI	One man comes close to the camera man and near the crowd for a few moments	17.07	21.41	54.2	train	339
v_cMeKc9mp9wI	The man on horses go back to the stable to await their return, and eventually go back out into the ring	23.3	54.2	54.2	train	340
v_90LkAH4tZC4	The person in black shirt is playing drums	0.0	161.45	161.45	train	341
v_90LkAH4tZC4	The camera zoomed in to the drums as the person continue to play	7.27	51.66	161.45	train	342
v_90LkAH4tZC4	The camera shifted to the view looking down the drums	37.94	161.45	161.45	train	343
v_F9HKxxoNNSQ	A person throw a disc with a stick, the disc arrives to a triangle on the floor where two people stand	0.0	14.31	44.72	train	344
v_F9HKxxoNNSQ	Then, another disk slides on the floor to stop inside the triangle	14.31	19.68	44.72	train	345
v_F9HKxxoNNSQ	After, the person throw another disc that stops inside the triangle	19.9	35.33	44.72	train	346
v_F9HKxxoNNSQ	The rules oh the shuffleboard game is displayed in a board	35.55	44.5	44.72	train	347
v_L0jbYqV9Zaw	Paintballs are flying at men in front of a tent	11.26	27.21	187.69	train	348
v_L0jbYqV9Zaw	The men back into the tent	26.28	30.03	187.69	train	349
v_L0jbYqV9Zaw	People are getting ready for the paintball competition	34.72	159.53	187.69	train	350
v_L0jbYqV9Zaw	Paintballs come out of a man's mouth	129.5	152.03	187.69	train	351
v_L0jbYqV9Zaw	The sun is setting	160.47	182.99	187.69	train	352
v_thgW2RT30qQ	An intro leads into several clips of a person lifting heavy weights over their shoulders as well as their arms all around	3.05	120.13	203.62	train	353
v_thgW2RT30qQ	More shots are show of athletes performing impressive stunts while looking off into the distance and people measuring their throws	62.1	200.56	203.62	train	354
v_NSdBL6HqlWk	A man is playing cymbals under a bright light on a stage	0.0	13.34	190.61	train	355
v_NSdBL6HqlWk	He is joined by a woman on a bass drum	15.25	29.55	190.61	train	356
v_NSdBL6HqlWk	Then they are joined by other drummers, and a man on a huge set in the background	37.17	148.68	190.61	train	357
v_NSdBL6HqlWk	Lights flash as they perform in unison	154.4	190.61	190.61	train	358
v_h4m7bYDVLAc	A woman blindfolded in a yard and swinging away at a pinata being moved around	0.0	21.55	24.92	train	359
v_h4m7bYDVLAc	Several people around her are watches and can't help but laugh	0.37	23.05	24.92	train	360
v_h4m7bYDVLAc	The woman is laughing as well and finally hits the pinata for the children to grab	20.18	24.17	24.92	train	361
v_by4dS4tgkY0	A man is talking to the camera from a parking lot	0.0	26.52	189.4	train	362
v_by4dS4tgkY0	He runs down the street while continuing to talk	38.83	117.43	189.4	train	363
v_by4dS4tgkY0	He runs onto several city streets, not stopping	125.0	189.4	189.4	train	364
v_shLUZZS9oYc	A man is standing outside by the sidewalk cutting down a set of hedges	0.0	14.41	52.41	train	365
v_shLUZZS9oYc	As he finishes the side,he moves to the front of the plant and continues cutting the plant down	14.94	40.88	52.41	train	366
v_shLUZZS9oYc	Once a small portion is shown,he looks at the plant and then cuts off the item in his hand	41.93	52.41	52.41	train	367
v_QLJAQBUisuQ	A man is talking to the camera	12.49	23.51	146.91	train	368
v_QLJAQBUisuQ	An Olympic field is shown with many people walking around on it	12.49	146.91	146.91	train	369
v_QLJAQBUisuQ	The man runs down a strip of track and jumps into a pile of sand	77.86	107.25	146.91	train	370
v_QLJAQBUisuQ	He has a flag wrapped around him and waves at the audience	119.73	131.49	146.91	train	371
v_dbR5AzEZOPE	three man are standing in a gym talking to each other	0.0	10.55	191.84	train	372
v_dbR5AzEZOPE	men opens the wooden door and enters in the gym and are watching the first men, and they panicked	10.55	41.25	191.84	train	373
v_dbR5AzEZOPE	men start running in the court trying to grab a pink ball and start playing dodgeball	41.25	141.01	191.84	train	374
v_dbR5AzEZOPE	man is talking to the camera in font of a bricked wall	141.01	191.84	191.84	train	375
v_KE2tDW9x9d8	A girl is seen talking to the camera with her hand on her hip and leads into her holding up various ingredients	0.0	48.73	203.06	train	376
v_KE2tDW9x9d8	She then mixes the ingredients together on a slice of bread and creates a sandwich while pouring chips out onto the side	46.7	165.49	203.06	train	377
v_KE2tDW9x9d8	She then presents the plate while speaking to the camera and holding up various liquids	162.45	203.06	203.06	train	378
v_qxlVkDpdyOA	We see two men walking and jumping on jump-stilts	0.0	118.75	118.75	train	379
v_qxlVkDpdyOA	One man jumps down the road, the the other as a man photographs them	4.75	46.31	118.75	train	380
v_qxlVkDpdyOA	A man on a bike rides past the men	80.15	86.09	118.75	train	381
v_qxlVkDpdyOA	Four bikes ride past the men	96.19	112.22	118.75	train	382
v_B3ZVUyLeT84	A boy surfs in a big wave	5.35	12.49	59.49	train	383
v_B3ZVUyLeT84	A group of people lye down on surfboards in a wave	12.49	20.23	59.49	train	384
v_B3ZVUyLeT84	Suddenly, a boy stands an surf below the wave	20.52	52.35	59.49	train	385
v_B3ZVUyLeT84	Men stand in the beach holding surfboards	53.54	55.03	59.49	train	386
v_p1JSdZmztGk	Two people are seen speaking to one another while standing on the docks as well as speak to the camera	5.6	79.57	224.14	train	387
v_p1JSdZmztGk	The people enjoy themselves around the are by getting their hair cut, eating food, and the man preparing a boat	59.4	184.92	224.14	train	388
v_p1JSdZmztGk	Several shots are shown of a kitchen as well as people riding on the boat and still continue to speak to the camera	163.62	219.66	224.14	train	389
v_HhbTyPnFVIg	A woman stand with athletic jacket in a grass covered and forested yard	4.19	16.33	83.76	train	390
v_HhbTyPnFVIg	The woman enters an open workshop area	17.59	27.64	83.76	train	391
v_HhbTyPnFVIg	Logs are stacked upright on a chopping block	30.15	53.6	83.76	train	392
v_HhbTyPnFVIg	The woman uses an an ax to split the logs in half	56.12	72.45	83.76	train	393
v_qCnHgcP3tM8	Cars are driving down the highway fairly quickly	0.0	11.76	138.35	train	394
v_qCnHgcP3tM8	They stop, a man gets out and helps two women get out	11.07	24.21	138.35	train	395
v_qCnHgcP3tM8	They go into a bar and throw a ball into a girls drink starting a beer pong war	24.21	80.93	138.35	train	396
v_qCnHgcP3tM8	He wakes up in his dorm and then click on his ipad to start a beer pong championship	80.93	138.35	138.35	train	397
v_EwMAJPldfKs	A young lady with a grey jacket on is standing in front of a sink lathering her hands	0.0	10.67	31.86	train	398
v_EwMAJPldfKs	She then turns the water on and begins to rinse her hands and flex her fingers to make sure all of the soap is off	10.19	21.19	31.86	train	399
v_EwMAJPldfKs	After that is done,she grabs a white towel,dries her hands and wipes her mouth	21.19	31.86	31.86	train	400
v_ikZwamRM5mo	Several percussionists stand on a field	0.0	193.11	193.11	train	401
v_ikZwamRM5mo	They march in place on the field	8.69	193.11	193.11	train	402
v_ikZwamRM5mo	They are drumming in sync	27.04	193.11	193.11	train	403
v_ikZwamRM5mo	A woman walks by with a video camera	118.76	193.11	193.11	train	404
v_QeVVKZhoFCg	A girl with several facial piercings his seen rubbing lotion all over her face and powdering her cheeks and face	0.0	42.37	206.71	train	405
v_QeVVKZhoFCg	She then puts eyeliner on followed by mascara and lip liner	42.37	98.18	206.71	train	406
v_QeVVKZhoFCg	She colors in her eyebrows and puts on fake eye lashes, then rubbing some of the black off and more mascara on	98.18	162.26	206.71	train	407
v_QeVVKZhoFCg	She puts a bit of blush in her cheeks and then smiles and waves to the camera	173.63	206.71	206.71	train	408
v_Lo0EQXmaeXM	The man looks at the camera and then goes back to looking somewhere else and talking	0.0	60.75	78.9	train	409
v_Lo0EQXmaeXM	then the cups they're both holding that has a blue liquid in it is then put into their mouths and they both gargle until they have lots of bubbles formed in their mouths	46.16	74.17	78.9	train	410
v_TBeZXLchito	People skateboard in a competition on the road while bending and holding his arms back	0.0	101.05	180.44	train	411
